210,3,-0.0018,-0.0,100.0,642.54,1587.35,1407.83,21.61,554.11,2388.08,9050.85,47.61,521.25,2388.07,8128.58,8.4006,393,38.85,23.3873
209,4,0.0015,0.0002,100.0,643.11,1579.1,1406.11,21.61,554.27,2388.11,9047.38,47.29,521.11,2388.15,8123.91,8.4665,393,38.83,23.3497
95,100,0.0011,0.0004,100.0,643.23,1588.09,1410.34,21.61,553.75,2388.02,9068.8,47.6,522.0,2388.06,8152.58,8.47,393,38.68,23.3118
151,21,0.0026,-0.0004,100.0,642.68,1591.44,1407.02,21.61,553.36,2388.09,9051.5,47.53,521.46,2388.08,8134.13,8.4351,392,38.96,23.2967
125,33,-0.0003,0.0002,100.0,642.15,1587.98,1395.86,21.61,555.55,2388.01,9068.15,47.25,522.58,2388.0,8154.57,8.3851,391,38.97,23.4007
0,137,-0.0004,-0.0003,100.0,644.15,1596.45,1432.49,21.61,550.95,2388.32,9036.5,48.26,519.07,2388.28,8108.28,8.5533,394,38.24,23.0412
64,149,0.0001,-0.0002,100.0,643.1,1597.46,1412.59,21.61,552.46,2388.11,9065.33,47.66,521.07,2388.15,8140.04,8.4449,393,38.61,23.2354
65,137,-0.0007,0.0005,100.0,642.74,1598.05,1421.71,21.61,553.24,2388.17,9056.47,47.94,520.89,2388.1,8138.86,8.477,394,38.8,23.311
80,101,0.0043,0.0004,100.0,642.11,1591.82,1406.24,21.61,553.33,2388.13,9066.26,47.4,521.67,2388.13,8134.09,8.4608,392,38.77,23.2909
121,220,0.0026,-0.0002,100.0,642.5,1586.91,1405.2,21.61,553.66,2388.08,9066.89,47.52,521.02,2388.03,8147.19,8.4307,392,38.85,23.3068
228,108,0.0001,0.0003,100.0,642.63,1584.49,1401.33,21.61,554.02,2388.12,9051.29,47.35,521.95,2388.03,8134.12,8.4122,393,38.78,23.3834
52,127,0.0029,0.0001,100.0,642.67,1593.61,1395.95,21.61,554.01,2388.05,9088.03,47.54,521.42,2388.09,8164.96,8.437000000000001,392,38.91,23.2823
17,184,-0.0024,-0.0001,100.0,643.55,1602.59,1415.55,21.61,553.87,2388.08,9163.47,47.76,521.04,2388.08,8230.96,8.4605,395,38.62,23.1689
20,174,0.0012,0.0002,100.0,643.24,1599.67,1430.24,21.61,551.96,2388.17,9114.33,48.08,521.19,2388.14,8179.55,8.4668,397,38.59,23.0522
190,25,0.0023,-0.0002,100.0,643.03,1590.76,1404.64,21.61,553.99,2388.08,9049.72,47.51,521.42,2388.11,8124.23,8.4059,391,38.76,23.368000000000002
175,84,0.0035,0.0001,100.0,642.9,1586.44,1400.85,21.61,553.75,2388.02,9072.09,47.13,522.25,2388.03,8150.99,8.4321,392,39.07,23.3648
90,141,0.0001,0.0003,100.0,642.26,1592.69,1400.58,21.61,554.59,2388.02,9066.69,47.36,522.37,2388.02,8142.65,8.4092,393,38.95,23.2781
103,85,-0.0016,-0.0002,100.0,642.48,1582.32,1407.92,21.61,553.56,2388.1,9052.11,47.63,521.93,2388.07,8128.81,8.4271,391,38.93,23.2639
285,28,-0.0025,0.0003,100.0,642.71,1595.54,1408.01,21.61,553.88,2388.04,9066.58,47.43,521.61,2388.04,8143.02,8.4167,391,38.83,23.4591
79,134,-0.0004,-0.0002,100.0,643.12,1593.18,1410.94,21.61,553.16,2388.16,9046.04,47.53,520.88,2388.18,8116.16,8.4666,395,38.69,23.1478
39,153,0.0028,-0.0003,100.0,643.13,1599.5,1421.29,21.61,553.64,2388.08,9082.06,47.78,521.17,2388.12,8153.05,8.4342,392,38.88,23.2524
104,66,-0.0022,-0.0003,100.0,642.7,1590.27,1400.52,21.61,553.66,2388.08,9042.36,47.49,521.66,2388.15,8121.44,8.4468,392,38.92,23.3215
131,84,-0.002,-0.0,100.0,642.69,1594.57,1409.7,21.61,554.33,2388.14,9047.11,47.33,521.36,2388.15,8125.65,8.459,393,38.87,23.2499
108,100,-0.0008,-0.0002,100.0,642.86,1588.57,1405.57,21.61,553.52,2388.1,9055.76,47.34,521.67,2388.06,8125.87,8.4285,392,38.81,23.2855
137,57,-0.0006,0.0003,100.0,643.35,1589.08,1404.46,21.61,552.72,2388.11,9051.49,47.61,521.56,2388.1,8132.28,8.4704,393,38.99,23.2358
178,24,0.0008,0.0004,100.0,642.91,1586.17,1409.73,21.61,553.32,2388.12,9047.04,47.47,521.56,2388.17,8125.34,8.4327,395,38.73,23.2765
165,48,-0.0005,0.0001,100.0,642.16,1581.44,1403.07,21.6,554.02,2388.05,9066.18,47.43,521.87,2388.05,8151.03,8.4444,392,39.04,23.3566
126,66,-0.0016,0.0003,100.0,642.28,1580.55,1402.3,21.61,554.33,2388.03,9067.99,47.3,522.1,2388.04,8151.97,8.4267,392,38.91,23.3531
1,266,-0.0013,-0.0,100.0,643.2,1605.59,1428.1,21.61,551.8,2388.25,9077.82,48.08,519.74,2388.2,8146.22,8.5336,395,38.36,23.0022
119,89,0.0036,-0.0004,100.0,642.32,1594.26,1409.5,21.61,553.24,2388.08,9049.11,47.51,521.47,2388.11,8126.65,8.4455,392,38.82,23.274
151,125,-0.0014,-0.0001,100.0,641.78,1587.36,1401.62,21.61,554.73,2388.06,9066.57,47.37,522.09,2387.99,8148.84,8.3653,391,38.98,23.3872
92,86,-0.0024,-0.0004,100.0,642.57,1594.44,1403.4,21.61,553.59,2388.08,9056.19,47.47,521.61,2388.03,8144.03,8.4285,392,38.63,23.2372
127,72,0.0016,0.0003,100.0,642.77,1591.96,1404.68,21.61,553.13,2388.14,9051.27,47.49,520.66,2388.18,8129.91,8.4266,393,38.88,23.2242
23,168,0.0006,0.0001,100.0,643.79,1598.7,1420.09,21.61,552.22,2388.23,9071.83,48.1,520.21,2388.19,8147.31,8.4841,395,38.69,23.0624
154,59,0.0016,-0.0004,100.0,642.27,1594.57,1400.94,21.61,554.19,2388.06,9064.52,47.37,521.95,2388.02,8145.76,8.4053,392,38.88,23.4217
180,22,0.0007,0.0004,100.0,642.67,1587.34,1412.77,21.61,553.08,2388.15,9042.13,47.58,520.82,2388.08,8132.42,8.4274,392,38.78,23.241999999999997
88,171,0.0032,-0.0004,100.0,642.58,1589.16,1405.96,21.61,553.5,2388.13,9067.28,47.35,521.78,2388.13,8143.23,8.4461,393,38.73,23.3403
59,136,-0.0006,-0.0004,100.0,642.61,1598.86,1413.49,21.61,552.99,2388.11,9066.18,47.65,521.43,2388.13,8147.23,8.4518,394,38.87,23.2353
81,82,0.0041,-0.0002,100.0,643.11,1596.59,1414.97,21.61,552.89,2388.1,9058.45,47.53,521.73,2388.08,8139.19,8.4494,393,38.87,23.3487
38,156,0.0024,0.0003,100.0,642.34,1586.8,1402.97,21.61,553.45,2388.12,9060.81,47.82,520.92,2388.13,8136.61,8.4352,393,38.86,23.2616
110,99,-0.0002,0.0001,100.0,643.25,1591.29,1415.57,21.61,552.79,2388.16,9060.37,47.71,520.66,2388.12,8134.91,8.4287,394,38.68,23.3497
149,50,0.0023,-0.0005,100.0,641.99,1586.44,1397.8,21.61,554.53,2388.01,9052.76,47.27,522.74,2388.03,8140.2,8.3896,392,38.97,23.5219
39,119,-0.0022,0.0002,100.0,642.7,1593.11,1409.28,21.61,553.29,2388.09,9075.14,47.6,521.34,2388.05,8154.04,8.3939,393,38.64,23.3484
165,24,0.0022,-0.0002,100.0,642.51,1589.01,1400.24,21.61,553.74,2388.08,9056.76,47.46,522.11,2388.09,8127.73,8.4394,390,38.69,23.2943
176,40,0.0045,0.0005,100.0,642.64,1580.17,1403.14,21.6,554.22,2388.03,9065.44,47.16,522.31,2388.0,8152.02,8.4046,393,39.1,23.3544
79,123,0.0024,-0.0002,100.0,643.2,1591.23,1415.26,21.61,553.2,2388.2,9060.27,47.83,521.07,2388.08,8143.59,8.45,395,38.63,23.2762
78,59,0.0005,0.0001,100.0,642.67,1583.4,1410.26,21.61,553.12,2388.03,9047.23,47.49,521.43,2388.1,8134.71,8.44,392,38.81,23.3404
144,58,-0.0005,0.0004,100.0,642.33,1587.49,1388.06,21.61,554.88,2387.99,9049.11,47.18,522.09,2388.1,8125.76,8.4268,392,38.97,23.410999999999998
226,41,-0.0,0.0001,100.0,642.64,1591.03,1405.5,21.61,553.01,2388.16,9047.89,47.34,521.19,2388.12,8129.88,8.4436,394,38.71,23.2906
90,64,-0.0024,-0.0003,100.0,642.08,1585.06,1403.93,21.61,553.77,2388.09,9052.99,47.34,522.31,2387.99,8134.52,8.42,393,38.88,23.294
108,126,0.0007,0.0005,100.0,642.35,1586.36,1403.85,21.61,553.71,2388.06,9053.55,47.31,522.17,2388.04,8136.24,8.4667,392,39.29,23.4391
141,15,-0.0002,-0.0003,100.0,642.17,1584.16,1399.3,21.61,554.09,2388.02,9064.26,47.15,522.51,2387.98,8148.23,8.3773,393,38.9,23.4568
188,25,-0.0011,-0.0001,100.0,642.42,1590.4,1400.09,21.61,554.02,2388.05,9046.14,47.24,522.16,2388.05,8128.16,8.4113,391,38.99,23.2881
214,122,-0.0025,0.0001,100.0,642.43,1586.33,1406.45,21.61,553.56,2388.09,9058.51,47.53,521.66,2388.08,8136.5,8.465,394,38.94,23.3937
72,123,-0.0002,-0.0002,100.0,643.32,1595.18,1412.45,21.61,554.14,2388.09,9079.42,47.51,521.25,2388.1,8157.87,8.4609,394,38.69,23.2218
122,137,0.0024,0.0004,100.0,642.02,1587.49,1399.57,21.61,553.59,2388.03,9070.37,47.44,521.78,2388.06,8151.84,8.3974,393,38.87,23.3354
164,35,0.0,0.0001,100.0,642.45,1586.72,1403.0,21.61,553.53,2388.07,9061.15,47.51,521.44,2388.07,8142.68,8.4582,394,39.06,23.2859
37,117,-0.0004,-0.0004,100.0,643.32,1590.98,1420.44,21.61,553.16,2388.18,9060.3,47.64,519.82,2388.17,8134.6,8.4641,393,38.59,23.1911
137,65,-0.0023,0.0005,100.0,642.58,1590.41,1414.62,21.61,552.51,2388.09,9060.44,47.7,521.41,2388.16,8134.93,8.4466,394,38.79,23.2587
14,133,-0.0021,-0.0,100.0,643.75,1598.02,1421.91,21.61,551.53,2388.27,9048.94,47.8,520.65,2388.21,8123.5,8.5049,396,38.56,23.1208
188,12,-0.0032,0.0004,100.0,642.82,1584.34,1406.55,21.61,553.81,2388.07,9066.16,47.43,521.76,2388.07,8142.0,8.3963,393,38.78,23.3514
338,24,0.0013,-0.0004,100.0,642.03,1594.35,1404.97,21.61,553.7,2388.04,9059.9,47.25,521.44,2388.05,8143.0,8.406,393,39.01,23.4064
325,16,-0.0009,0.0004,100.0,642.62,1581.02,1404.36,21.61,554.46,2388.02,9051.78,47.26,522.05,2388.03,8132.58,8.4214,392,38.92,23.2979
152,29,0.0023,-0.0005,100.0,642.35,1586.64,1405.61,21.61,554.01,2388.1,9048.11,47.48,521.47,2388.05,8144.91,8.4392,392,38.82,23.3867
88,97,-0.0019,-0.0004,100.0,642.56,1584.88,1399.62,21.61,553.95,2388.07,9055.14,47.25,521.11,2388.08,8140.77,8.4282,395,39.01,23.3544
69,103,0.0001,-0.0002,100.0,642.5,1597.45,1413.69,21.61,553.89,2388.1,9071.12,47.63,521.35,2388.06,8142.19,8.4503,393,38.8,23.3327
30,148,0.0014,-0.0003,100.0,643.08,1589.78,1421.8,21.61,552.18,2388.14,9061.05,47.79,520.81,2388.22,8131.96,8.4739,394,38.56,23.2516
108,92,0.0019,0.0002,100.0,642.09,1581.91,1396.03,21.61,554.37,2388.03,9060.55,47.51,522.21,2388.04,8148.06,8.3954,391,38.9,23.5115
202,54,-0.0004,0.0004,100.0,641.79,1585.71,1403.39,21.61,554.83,2388.03,9073.82,47.19,521.58,2388.03,8146.28,8.4257,391,38.91,23.3755
69,85,0.0026,-0.0,100.0,642.55,1585.62,1400.34,21.61,553.58,2388.05,9043.82,47.53,521.82,2388.09,8133.35,8.3947,391,39.01,23.2779
136,66,0.0006,-0.0002,100.0,642.36,1586.09,1398.94,21.61,554.81,2387.98,9055.43,47.28,521.94,2388.05,8134.6,8.3912,391,38.96,23.3096
4,198,-0.0008,-0.0002,100.0,643.52,1605.46,1426.47,21.61,553.18,2388.15,9197.35,48.16,520.41,2388.12,8255.95,8.5132,397,38.38,22.9548
307,29,-0.0036,-0.0003,100.0,642.39,1578.06,1402.89,21.61,554.11,2388.04,9053.18,47.37,521.52,2388.05,8131.19,8.4268,392,39.03,23.3051
143,88,0.0024,0.0004,100.0,642.15,1582.89,1393.39,21.61,553.87,2388.05,9055.67,47.28,522.25,2388.02,8145.0,8.4089,393,39.0,23.3807
33,169,0.0025,0.0004,100.0,643.24,1601.51,1420.05,21.61,552.21,2388.16,9063.12,47.91,520.15,2388.18,8143.87,8.4889,395,38.44,23.2362
51,103,-0.0012,-0.0001,100.0,642.12,1589.92,1404.3,21.61,553.1,2388.11,9046.42,47.18,521.44,2388.14,8135.96,8.4545,393,38.74,23.2361
46,91,0.0009,-0.0005,100.0,642.35,1589.37,1406.06,21.61,552.97,2388.16,9052.0,47.39,520.76,2388.16,8135.35,8.4437,394,38.8,23.2717
88,195,-0.0009,0.0001,100.0,642.54,1588.55,1411.99,21.61,553.48,2388.06,9082.55,47.47,521.36,2387.99,8152.74,8.4484,392,38.73,23.3213
32,202,0.0021,0.0003,100.0,643.03,1588.35,1415.63,21.61,552.29,2388.21,9071.69,47.84,520.29,2388.23,8144.02,8.4862,395,38.67,23.221
159,29,0.0036,-0.0003,100.0,642.02,1587.92,1411.63,21.61,552.83,2388.18,9045.71,47.36,521.17,2388.1,8120.58,8.414,393,38.88,23.1688
118,81,-0.0011,-0.0001,100.0,641.27,1581.91,1402.01,21.61,553.95,2388.02,9061.89,47.14,522.1,2387.94,8142.26,8.3746,391,39.1,23.4034
231,52,-0.0004,0.0001,100.0,642.61,1592.55,1401.18,21.61,554.18,2388.09,9051.02,47.47,521.81,2388.12,8137.32,8.3978,393,38.93,23.316999999999997
10,185,-0.0001,-0.0002,100.0,643.06,1601.27,1417.87,21.61,552.25,2388.13,9178.75,47.63,521.06,2388.15,8243.72,8.4848,395,38.65,23.1556
41,155,-0.0007,0.0001,100.0,642.71,1599.41,1409.98,21.61,552.72,2388.1,9071.25,47.7,520.94,2388.15,8141.78,8.4482,395,38.52,23.2467
80,136,0.0012,-0.0002,100.0,642.39,1592.89,1410.61,21.61,553.12,2388.06,9076.97,47.15,521.58,2388.05,8156.49,8.4304,393,38.85,23.3768
119,28,0.0013,-0.0005,100.0,642.01,1587.34,1400.39,21.61,553.03,2388.06,9063.63,47.28,521.63,2388.0,8145.09,8.4249,393,38.91,23.3878
133,69,-0.0029,-0.0004,100.0,642.56,1598.29,1416.27,21.61,553.28,2388.14,9060.21,47.81,521.14,2388.17,8141.09,8.4774,396,38.8,23.1921
102,92,0.0001,-0.0002,100.0,642.41,1585.92,1408.06,21.61,554.52,2387.97,9063.86,47.2,521.84,2388.0,8140.88,8.4067,392,38.78,23.5047
164,50,0.0011,-0.0004,100.0,642.11,1586.56,1402.89,21.61,554.5,2387.99,9062.6,47.32,522.24,2388.0,8146.11,8.4038,390,39.05,23.4369
162,47,0.0011,-0.0003,100.0,642.62,1598.58,1411.15,21.61,552.68,2388.12,9063.96,47.68,521.12,2388.15,8135.66,8.4197,394,38.71,23.2019
65,248,0.0023,-0.0004,100.0,642.84,1582.84,1413.89,21.61,553.31,2388.21,9078.24,47.63,520.82,2388.11,8147.28,8.487,394,38.84,23.199
117,96,0.002,-0.0005,100.0,643.08,1590.3,1407.59,21.61,552.53,2388.13,9044.94,47.59,521.7,2388.06,8126.7,8.4143,392,38.67,23.217
254,4,-0.0018,0.0002,100.0,642.74,1590.48,1410.26,21.61,553.72,2388.14,9042.37,47.7,521.37,2388.11,8126.63,8.4531,393,38.83,23.3149
30,159,0.002,0.0005,100.0,642.82,1590.08,1417.62,21.61,552.63,2388.07,9098.78,47.61,520.9,2388.12,8182.09,8.475,395,38.57,23.276
131,152,0.001,-0.0002,100.0,641.91,1590.39,1399.01,21.61,554.8,2388.03,9072.97,47.32,522.57,2388.02,8146.42,8.4122,392,38.93,23.467
46,167,-0.0007,0.0001,100.0,643.02,1588.04,1416.78,21.61,552.15,2388.19,9070.41,47.73,520.89,2388.15,8141.2,8.4487,393,38.94,23.2748
116,101,-0.0015,-0.0005,100.0,641.99,1591.6,1404.97,21.61,554.16,2388.05,9048.73,47.31,521.36,2388.05,8135.1,8.3821,392,38.94,23.2843
54,153,0.0042,-0.0004,100.0,642.81,1590.55,1405.44,21.61,553.88,2388.13,9059.01,47.49,521.52,2388.15,8131.93,8.4141,393,38.79,23.1558
129,86,-0.0006,0.0002,100.0,642.9,1587.98,1405.42,21.61,553.41,2388.08,9046.47,47.4,521.3,2388.12,8125.6,8.4129,393,38.8,23.2511
131,76,0.0011,-0.0,100.0,642.21,1595.24,1397.85,21.61,554.71,2387.99,9061.51,47.3,522.07,2388.01,8145.33,8.378,392,39.0,23.3428
262,51,-0.0004,0.0005,100.0,642.78,1588.87,1403.38,21.61,554.19,2387.97,9066.56,47.24,521.64,2388.08,8147.81,8.4093,392,39.08,23.4427
89,74,0.004,0.0004,100.0,642.51,1582.53,1410.7,21.61,553.31,2388.04,9064.81,47.54,521.67,2388.1,8136.92,8.4618,392,39.04,23.2955
113,41,-0.0027,0.0,100.0,642.91,1590.05,1402.55,21.61,553.61,2388.03,9061.69,47.36,522.2,2388.0,8136.4,8.4406,392,39.1,23.4689
272,4,0.0042,-0.0002,100.0,642.07,1586.55,1394.42,21.61,554.35,2388.06,9059.34,47.33,522.65,2387.98,8146.69,8.4033,393,38.93,23.4337
309,32,-0.0024,0.0005,100.0,642.4,1593.82,1400.43,21.61,554.18,2388.05,9056.9,47.35,522.24,2388.02,8135.78,8.3967,395,38.95,23.2434
48,265,0.001,-0.0001,100.0,643.13,1596.61,1412.31,21.61,552.49,2388.12,9067.23,47.95,520.49,2388.18,8146.89,8.4504,394,38.74,23.3509
134,60,-0.0011,-0.0005,100.0,643.35,1596.09,1411.57,21.61,552.43,2388.09,9050.54,47.53,520.99,2388.08,8128.79,8.4346,394,38.95,23.3436
93,163,-0.002,-0.0004,100.0,642.54,1591.17,1403.75,21.61,553.44,2388.06,9058.78,47.35,521.96,2388.09,8139.77,8.4454,394,39.01,23.3471
100,140,0.0011,-0.0001,100.0,642.7,1595.19,1403.6,21.61,552.35,2388.11,9066.41,47.59,521.19,2388.14,8138.67,8.4411,393,38.82,23.2691
142,53,0.0062,0.0001,100.0,642.75,1598.02,1405.6,21.61,553.64,2388.07,9065.73,47.36,522.17,2388.06,8137.61,8.441,393,38.82,23.3437
77,79,-0.0014,0.0003,100.0,642.35,1588.89,1401.75,21.61,554.17,2388.0,9069.95,47.48,521.51,2388.01,8147.85,8.4095,392,38.66,23.1844
116,69,0.0009,0.0001,100.0,642.23,1583.23,1403.94,21.61,554.55,2388.06,9056.31,47.45,521.61,2388.08,8134.6,8.423,391,38.86,23.363000000000003
0,168,-0.0007,0.0002,100.0,643.32,1604.16,1431.69,21.61,551.26,2388.26,9059.37,48.19,519.71,2388.36,8127.93,8.5169,397,38.32,22.9071
39,153,0.0011,-0.0004,100.0,642.99,1589.17,1414.56,21.61,552.68,2388.14,9049.43,47.74,520.69,2388.17,8124.14,8.4435,393,38.78,23.1719
212,2,0.003,0.0003,100.0,642.6,1575.94,1401.33,21.61,555.05,2388.0,9065.97,47.14,522.29,2388.01,8146.92,8.3743,392,39.01,23.5057
61,133,-0.0024,-0.0004,100.0,642.52,1593.26,1404.17,21.61,553.96,2388.07,9059.55,47.36,521.54,2388.04,8140.2,8.412,393,39.0,23.2852
182,34,-0.0004,-0.0002,100.0,642.04,1585.91,1399.54,21.61,554.58,2388.03,9055.66,47.28,522.07,2387.97,8145.77,8.4406,395,39.03,23.3824
90,73,0.0002,0.0004,100.0,642.93,1589.96,1411.79,21.61,553.77,2388.09,9058.23,47.49,521.38,2388.05,8132.57,8.4445,395,38.72,23.2954
10,221,0.0008,-0.0004,100.0,643.14,1596.25,1424.94,21.61,552.14,2388.23,9062.56,48.24,520.45,2388.22,8133.85,8.4918,395,38.65,23.1631
48,147,0.0046,0.0003,100.0,642.73,1595.25,1422.99,21.61,553.16,2388.11,9089.86,47.55,520.93,2388.08,8161.76,8.4756,394,38.74,23.3026
96,117,0.0034,-0.0004,100.0,641.71,1591.2,1405.29,21.61,554.1,2387.97,9078.91,47.41,522.3,2388.02,8155.05,8.4245,391,39.09,23.3235
4,283,0.0046,0.0002,100.0,643.78,1602.03,1429.67,21.61,551.46,2388.16,9084.13,48.21,520.07,2388.2,8174.85,8.5199,398,38.42,23.0358
253,88,-0.0014,0.0003,100.0,642.81,1587.19,1399.18,21.61,553.64,2388.04,9059.68,47.46,521.6,2388.03,8135.66,8.4414,391,38.87,23.424
166,25,-0.0003,0.0002,100.0,642.9,1588.45,1414.77,21.61,553.52,2388.08,9052.01,47.5,521.37,2388.1,8134.85,8.4596,394,38.87,23.3002
39,133,0.0035,0.0003,100.0,643.27,1596.23,1410.27,21.61,552.75,2388.12,9081.53,47.7,521.03,2388.15,8155.87,8.5138,394,38.64,23.2095
146,54,-0.001,-0.0002,100.0,642.1,1582.75,1396.31,21.6,554.73,2388.03,9058.17,47.14,522.24,2387.97,8138.87,8.3936,392,39.01,23.3104
151,12,0.0014,-0.0001,100.0,642.33,1591.01,1410.3,21.61,554.0,2388.11,9058.11,47.27,521.79,2388.07,8143.65,8.4137,393,38.88,23.2505
185,4,0.0024,-0.0003,100.0,642.73,1583.96,1400.32,21.61,553.58,2388.08,9047.7,47.39,522.0,2388.01,8132.9,8.4309,392,38.87,23.4338
34,145,-0.0022,-0.0003,100.0,642.65,1591.66,1403.51,21.61,553.55,2388.06,9105.53,47.47,521.27,2388.03,8179.92,8.4219,394,38.88,23.2711
11,248,-0.0043,-0.0001,100.0,643.87,1591.09,1427.14,21.61,552.06,2388.18,9080.02,47.9,519.58,2388.24,8149.12,8.5117,397,38.38,23.0795
148,33,-0.0011,0.0,100.0,642.33,1586.07,1408.38,21.61,553.96,2388.1,9060.98,47.35,521.85,2388.04,8135.25,8.4258,391,38.69,23.3466
168,145,-0.0011,0.0004,100.0,642.06,1592.04,1405.31,21.61,553.92,2388.03,9064.62,47.57,521.3,2388.12,8143.27,8.4107,394,38.86,23.3844
61,135,-0.0022,-0.0002,100.0,642.99,1591.63,1405.53,21.61,553.45,2388.08,9073.3,47.52,521.58,2388.08,8146.27,8.4721,393,38.75,23.2937
79,87,0.0009,0.0004,100.0,642.27,1592.24,1410.28,21.61,553.21,2387.99,9070.24,47.51,521.54,2388.11,8146.31,8.3997,393,38.79,23.3492
86,102,-0.0,0.0005,100.0,642.84,1596.24,1412.98,21.61,552.57,2388.18,9038.46,47.51,520.73,2388.12,8117.68,8.4427,395,38.72,23.3435
27,173,-0.0013,-0.0001,100.0,642.96,1588.19,1415.07,21.61,552.86,2388.14,9052.69,47.69,521.21,2388.16,8134.63,8.4471,394,38.62,23.2471
71,160,-0.0007,0.0003,100.0,641.94,1583.27,1402.75,21.61,553.45,2388.08,9058.87,47.48,522.17,2388.1,8143.03,8.4344,393,38.77,23.3337
320,21,0.0029,-0.0,100.0,642.75,1591.17,1402.92,21.61,554.35,2387.98,9048.04,47.44,521.62,2388.03,8137.01,8.4352,392,39.02,23.3464
51,151,0.0019,-0.0001,100.0,642.91,1595.08,1424.68,21.61,551.97,2388.19,9050.23,47.87,520.52,2388.19,8130.11,8.4908,394,38.65,23.2345
88,187,0.0,0.0003,100.0,643.07,1590.25,1417.3,21.61,552.98,2388.06,9068.83,47.71,520.72,2388.11,8149.6,8.4888,394,38.82,23.2431
300,41,0.0029,-0.0001,100.0,642.18,1579.04,1400.26,21.61,553.11,2388.04,9055.54,47.15,522.48,2388.06,8132.62,8.4038,393,38.96,23.3017
99,38,0.0019,-0.0004,100.0,642.62,1585.32,1399.73,21.61,553.94,2388.08,9048.47,47.37,522.37,2388.08,8131.7,8.4218,392,39.23,23.3812
206,7,0.0007,0.0001,100.0,641.95,1584.41,1402.77,21.61,554.66,2388.08,9050.46,47.51,521.93,2388.06,8122.99,8.4395,393,38.97,23.3341
93,95,-0.0024,-0.0002,100.0,643.21,1592.83,1414.74,21.61,552.31,2388.17,9062.83,47.68,521.11,2388.12,8137.3,8.4225,395,38.52,23.1453
50,159,-0.0005,-0.0003,100.0,643.07,1600.76,1410.04,21.61,552.61,2388.17,9059.11,47.93,520.71,2388.16,8130.62,8.4992,393,38.56,23.1548
40,162,-0.0006,0.0003,100.0,643.19,1601.94,1416.59,21.61,551.07,2388.18,9066.74,47.84,520.58,2388.14,8143.88,8.4878,394,38.55,23.2219
13,172,-0.0012,0.0003,100.0,643.2,1601.71,1424.56,21.61,551.69,2388.22,9064.97,48.05,520.6,2388.21,8129.73,8.4742,395,38.65,23.1243
